"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.097048754E1,-7.300979644E-3,-2.301288664E-2,-8.857713103E-2,9.180852573E-2
4.098049954E1,1.622697361E-2,-1.233272798E-2,-6.730846882E-2,7.032667223E-2
4.099051154E1,3.024201863E-2,2.334135398E-3,-6.623375058E-2,7.284873091E-2
4.100052454E1,6.156065583E-2,2.823561966E-2,-4.704435825E-2,8.246293839E-2
4.101053654E1,4.928424384E-2,3.524570033E-2,-5.108419955E-2,7.925144495E-2
4.102054854E1,3.939780816E-2,3.111281522E-2,-3.774787009E-2,6.281000123E-2
4.103056154E1,2.684314180E-2,1.669467777E-2,-5.248285353E-2,6.126758068E-2
4.104057354E1,7.615304030E-3,-1.866825923E-2,-3.210062921E-2,3.790708580E-2
4.105058554E1,-3.790713362E-3,-3.138990015E-2,-4.368747175E-2,5.392856874E-2
4.106059754E1,-2.068094395E-2,-4.193126053E-2,-5.716705799E-2,7.385123270E-2
4.107061054E1,-2.053253431E-2,-5.261902057E-2,-5.312604725E-2,7.754175125E-2
4.108062254E1,2.838603929E-3,-4.440784872E-2,-5.212032616E-2,6.853205891E-2
4.109063454E1,-5.120048605E-2,-3.879890710E-2,-7.290191531E-2,9.716755745E-2
4.110064754E1,-7.905424599E-2,-4.941226132E-2,-1.064836442E-1,1.415270712E-1
4.111065954E1,-7.024293054E-2,-4.737962298E-2,-1.184154725E-1,1.456060510E-1
4.112067154E1,-4.089096777E-2,-4.526212692E-2,-1.529818726E-1,1.646942158E-1
4.113068354E1,-9.514443129E-3,-4.294852987E-2,-1.261571860E-1,1.336066482E-1
4.114069654E1,1.369337507E-2,-6.410748370E-2,-6.069351375E-2,8.933633415E-2
4.115070854E1,2.242553383E-2,-9.980904758E-2,8.997110724E-3,1.026922516E-1
4.116072054E1,-2.258088704E-2,-9.476933241E-2,1.779775500E-2,9.903475606E-2
4.117073354E1,-4.756344482E-2,-6.092279769E-2,-1.727793753E-2,7.919845761E-2
4.118074554E1,-5.687579356E-2,-2.605811656E-2,-1.113806874E-1,1.277479505E-1
4.119075754E1,-6.010725729E-2,5.056160465E-3,-1.977504945E-1,2.067455083E-1
4.120076967E1,-4.389906786E-2,1.189616024E-2,-1.903099126E-1,1.956693885E-1
4.121078267E1,-1.059932090E-2,6.195855886E-3,-1.271874654E-1,1.277786586E-1
4.122079467E1,6.548073884E-2,-2.106364422E-2,9.781807065E-3,6.947724819E-2
4.123080667E1,1.054599064E-1,-4.359961733E-2,1.191305870E-1,1.649691342E-1
4.124081967E1,9.974878471E-2,-2.333163299E-2,1.303812146E-1,1.658114781E-1
4.125083167E1,3.995877542E-2,-8.539493009E-3,7.300190270E-2,8.365945536E-2
4.126084367E1,-1.621666789E-2,-1.442537338E-2,-3.134809256E-2,3.812839652E-2
4.127085567E1,-1.999276321E-2,-3.108131334E-2,-1.005025274E-1,1.070818221E-1
4.128086867E1,2.538521167E-2,-2.327542663E-2,-1.431942183E-1,1.472777600E-1
4.129088067E1,2.754652530E-2,-3.560150340E-3,-1.708609039E-1,1.731038249E-1
4.130089267E1,1.176828895E-2,3.779128566E-3,-1.729284793E-1,1.733696438E-1
4.131090567E1,-3.234241158E-3,-4.108027138E-2,-1.204619980E-1,1.273151286E-1
4.132091767E1,-3.379953772E-2,-7.646630488E-2,-7.157284319E-2,1.100553334E-1
4.133092967E1,-6.870971750E-2,-1.301431599E-1,-2.168556869E-2,1.487566174E-1
4.134094167E1,-9.367312565E-2,-1.372414604E-1,2.489569008E-2,1.680168691E-1
4.135095467E1,-8.983461130E-2,-1.221781558E-1,4.029316306E-2,1.569117527E-1
4.136096667E1,-5.362174496E-2,-1.058873013E-1,1.888124406E-2,1.201828336E-1
4.137097867E1,-2.389099225E-2,-4.576498747E-2,-1.279780090E-2,5.318831918E-2
4.138099167E1,6.503931060E-3,-1.003681876E-2,-1.643652320E-2,2.032727588E-2
4.139100367E1,1.611372035E-2,-2.042922132E-2,2.029743969E-2,3.299986553E-2
4.140101567E1,-1.945602536E-2,-1.589550957E-2,-8.354501724E-3,2.647643946E-2
4.141102767E1,-6.568601266E-2,-1.187554881E-2,-4.968671501E-2,8.321328359E-2
4.142104067E1,-7.802915599E-2,5.056379735E-3,-1.189545858E-1,1.423527648E-1
4.143105267E1,-6.295273170E-2,-1.087333605E-2,-1.441829824E-1,1.577022774E-1
4.144106467E1,-1.900261033E-2,-2.066354848E-2,-1.431667364E-1,1.458930973E-1
4.145107767E1,-2.591522522E-3,-3.281398952E-2,-1.287504262E-1,1.328914826E-1
4.146108967E1,1.581459872E-2,-4.171710625E-2,-9.109260321E-2,1.014311631E-1
4.147110167E1,3.562756006E-2,-3.541541576E-2,-7.533669591E-2,9.054939238E-2
4.148111367E1,5.509038281E-2,-3.456735022E-2,-1.271997446E-1,1.428622658E-1
4.149112667E1,4.606970049E-2,-2.299585663E-2,-1.543700016E-1,1.627308333E-1
4.150113867E1,9.757139124E-3,-4.658184350E-3,-1.368704545E-1,1.372968382E-1
4.151115067E1,1.162499562E-4,6.238102019E-3,-7.089456618E-2,7.116858116E-2
4.152116367E1,-8.338933513E-3,-3.569432795E-3,1.908531189E-3,9.269366424E-3
4.153117567E1,-1.281950869E-2,-7.780451328E-4,2.949218631E-2,3.216728478E-2
4.154118767E1,-3.179014206E-2,1.185669154E-2,-1.496127069E-2,3.708144937E-2
4.155119967E1,-2.787795279E-2,-4.612722248E-3,-1.032536423E-1,1.070503251E-1
4.156121267E1,-4.646234103E-3,-2.206936531E-2,-1.234662974E-1,1.255092465E-1
4.157122467E1,4.629770536E-2,-1.591699809E-2,-6.692372203E-2,8.291931572E-2
4.158123667E1,2.913663905E-2,-1.240267530E-2,-4.932477236E-2,5.861487233E-2
4.159124967E1,-1.124916583E-2,-3.237230547E-2,-5.731733143E-2,6.678163202E-2
4.160126167E1,-4.938587576E-2,-5.328421444E-2,-8.582660079E-2,1.124472216E-1
4.161127367E1,-7.763107024E-2,-6.569514893E-2,-1.416008520E-1,1.743365623E-1
4.162128567E1,-7.388914458E-2,-5.165627651E-2,-1.788452768E-1,2.002838227E-1
4.163129867E1,-5.728151724E-2,-2.384998865E-2,-1.701773643E-1,1.811362181E-1
4.164131067E1,-2.488326475E-2,-6.885827333E-4,-9.942897856E-2,1.024976721E-1
4.165132267E1,2.169225644E-2,-3.808949366E-3,-4.273086727E-2,4.807274802E-2
4.166133567E1,2.710359871E-2,1.770683080E-3,-8.300707340E-3,2.840144581E-2
4.167134767E1,-1.525173113E-3,3.659041375E-3,-2.634404540E-2,2.664063559E-2
4.168135967E1,-1.986609790E-2,1.809647463E-2,-3.489735246E-2,4.404508427E-2
4.169137167E1,-1.644777909E-2,1.713570401E-2,-7.309253454E-2,7.685493084E-2
4.170138467E1,5.120808743E-3,2.209151164E-2,-1.122694641E-1,1.145368506E-1
4.171139667E1,4.109752066E-2,6.301968232E-2,-1.289240885E-1,1.492712536E-1
4.172140867E1,5.936674397E-2,6.387454525E-2,-1.040044248E-1,1.357250463E-1
4.173142067E1,1.214759052E-3,6.435884088E-2,-1.124238306E-1,1.295478820E-1
4.174143367E1,-4.856543832E-2,3.359269246E-2,-8.599850893E-2,1.043207282E-1
4.175144567E1,-6.111370929E-2,2.768510431E-3,-4.001951337E-2,7.310343058E-2
4.176145767E1,-8.571250699E-2,6.534555852E-3,-2.587802231E-2,8.977196842E-2
4.177147067E1,-6.134339523E-2,-2.206593007E-2,-6.193663180E-2,8.992254315E-2
4.178148267E1,-7.612855509E-3,-2.827596545E-2,-7.846320212E-2,8.374938733E-2
4.179149467E1,1.220708594E-2,-3.824079037E-2,-4.233501077E-2,5.834058734E-2
4.180150667E1,2.475601472E-2,-3.778229557E-2,-3.523824513E-2,5.728958058E-2
4.181151967E1,-1.112853047E-2,-1.983002789E-2,-6.300140977E-2,6.697948812E-2
4.182153167E1,-7.712320302E-2,3.496466853E-2,-1.379673922E-1,1.618811842E-1
4.183154367E1,-1.017196984E-1,7.566815995E-2,-2.015020680E-1,2.380664842E-1
4.184155667E1,-8.850071523E-2,8.589501321E-2,-2.181426591E-1,2.505923973E-1
4.185156867E1,-4.673909705E-2,6.153880186E-2,-1.506921029E-1,1.693507520E-1
4.186158067E1,-1.331257515E-2,3.665721819E-2,-8.883674741E-3,3.999869972E-2
4.187159267E1,1.269393973E-2,1.574289724E-3,1.148539335E-1,1.155640105E-1
4.188160567E1,4.442948341E-2,-2.463614680E-2,1.428106409E-1,1.515776959E-1
4.189161767E1,3.014944989E-2,-1.597145028E-2,5.213669837E-2,6.230820066E-2
4.190162967E1,1.708117872E-4,1.202823423E-2,-7.806325257E-2,7.898467571E-2
4.191164267E1,-1.494716428E-2,4.196444348E-2,-1.689710838E-1,1.747445547E-1
4.192165467E1,-3.356722053E-2,4.379520670E-2,-2.384120321E-1,2.447142732E-1
4.193166667E1,-4.423298042E-2,1.295538336E-2,-2.809885329E-1,2.847436639E-1
4.194167867E1,-4.320584390E-2,2.083728388E-3,-2.616500366E-1,2.652014866E-1
4.195169167E1,-3.130672351E-3,1.403127104E-2,-2.221579421E-1,2.226226154E-1
4.196170367E1,3.036166728E-2,3.538479097E-2,-1.593377960E-1,1.660194190E-1
4.197171567E1,4.190911420E-2,3.594298080E-2,-9.333267152E-2,1.084401185E-1
4.198172867E1,2.814754598E-2,3.550422035E-2,-3.589839578E-2,5.780595840E-2
4.199174067E1,5.301801994E-2,4.477139935E-3,4.896458387E-3,5.343154991E-2
4.200175267E1,7.310093991E-2,1.974787451E-2,5.340671360E-2,9.266068758E-2
4.201176467E1,5.030041683E-2,3.936616011E-2,7.199793577E-2,9.624722984E-2
4.202177767E1,-4.428220667E-2,4.428257212E-2,-9.342096448E-3,6.331772885E-2
4.203178967E1,2.219628643E-2,8.219854966E-2,5.088597894E-2,9.919001739E-2
4.204180167E1,1.539942814E-1,1.084575912E-1,1.011252558E-1,2.137840152E-1
4.205181467E1,5.970288578E-2,1.150857756E-1,-5.240859389E-2,1.398421647E-1
4.206182667E1,-7.432505451E-3,8.607642308E-2,-1.828184599E-1,2.022052967E-1
4.207183867E1,-1.537744626E-3,3.187127218E-2,-2.188197666E-1,2.211339705E-1
4.208185067E1,1.232176445E-2,-4.792926125E-2,-1.806789637E-1,1.873337339E-1
4.209186367E1,2.401941173E-2,-6.772274405E-2,-1.167162716E-1,1.370619942E-1
4.210187567E1,2.642718550E-2,-5.336636782E-2,-7.921281517E-2,9.910113740E-2
4.211188767E1,-2.476917095E-3,-4.618905678E-2,-1.041073358E-1,1.139205928E-1
4.212190067E1,-2.863191471E-2,-2.180200137E-2,-1.553646129E-1,1.594781388E-1
4.213191267E1,-1.968589403E-2,-2.338995896E-2,-1.778606057E-1,1.804688884E-1
4.214192467E1,-4.446595542E-2,-8.061263859E-3,-1.596406817E-1,1.659136897E-1
4.215193667E1,-5.774081603E-2,1.363804579E-2,-6.130103946E-2,8.531011410E-2
4.216194967E1,-4.202700868E-2,3.333936185E-3,1.425024927E-2,4.450229425E-2
4.217196167E1,-3.468356363E-2,-1.456994578E-2,5.683318198E-2,6.815602307E-2
4.218197367E1,-2.423992485E-2,-2.439312190E-2,6.843113422E-2,7.658602016E-2
4.219198567E1,1.469493002E-2,-4.308981322E-2,3.668835461E-2,5.846972153E-2
4.220199867E1,-7.247696891E-2,-2.034275562E-2,-1.554359490E-1,1.727051619E-1
4.221201067E1,-1.427230789E-1,2.541558065E-2,-1.802889544E-1,2.313437616E-1
4.222202267E1,-6.521867394E-2,-5.295216568E-2,-1.475486398E-1,1.697881279E-1
4.223203567E1,-1.002081200E-2,-1.007912336E-1,-9.430272460E-2,1.383918109E-1
4.224204767E1,-1.894055676E-2,-8.347689718E-2,-9.491492808E-2,1.278122867E-1
4.225205967E1,-2.783534121E-2,-4.363945149E-2,-1.469662571E-1,1.558149180E-1
4.226207167E1,-3.145202681E-2,-2.528007142E-2,-1.717333084E-1,1.764104340E-1
4.227208467E1,-2.096906550E-2,-4.280636944E-2,-1.969371468E-1,2.026236086E-1
4.228209667E1,-3.265596852E-3,-4.804781355E-2,-2.085672587E-1,2.140550348E-1
4.229210867E1,1.450679585E-2,-3.639825962E-2,-1.701218158E-1,1.745758077E-1
4.230212167E1,4.278407693E-2,-9.285451546E-3,-1.224664235E-1,1.300566097E-1
4.231213367E1,4.769222975E-2,2.268829308E-2,-1.003019679E-1,1.133569238E-1
4.232214567E1,1.623318627E-2,3.606701486E-2,-1.028314734E-1,1.101755772E-1
4.233215767E1,8.980226889E-3,3.598113388E-2,-1.012831306E-1,1.078589775E-1
4.234217067E1,1.090629973E-2,3.555289842E-2,-2.692584336E-2,4.591249286E-2
4.235218267E1,-2.227672219E-2,1.339107402E-2,5.290970027E-2,5.894921202E-2
4.236219467E1,-3.526967391E-2,2.534841076E-3,8.536759436E-2,9.240130672E-2
4.237220767E1,-4.224781416E-2,1.202845350E-3,4.688122094E-2,6.312030985E-2
4.238221967E1,-4.417907640E-2,-1.926672176E-2,-1.797609508E-2,5.144061968E-2
4.239223167E1,-3.883881435E-2,-7.495443419E-2,-7.969404101E-2,1.160937590E-1
4.240224367E1,-2.416003726E-2,-1.313165499E-1,-8.762637377E-2,1.597063713E-1
4.241225667E1,-2.147682309E-2,-1.471881589E-1,-9.954826176E-2,1.789845370E-1
4.242226867E1,-5.114800729E-2,-9.580063507E-2,-1.652639490E-1,1.977525049E-1
4.243228067E1,-4.206702556E-2,-6.291165501E-3,-2.808598942E-1,2.840624818E-1
4.244229367E1,-6.543893125E-2,6.874681078E-2,-3.595552307E-1,3.718714047E-1
4.245230567E1,-8.576904226E-2,7.851129547E-2,-3.271751046E-1,3.472231288E-1
4.246231767E1,-5.898269154E-2,3.624301605E-2,-1.699504924E-1,1.835093566E-1
4.247232967E1,5.325315110E-3,-2.133744009E-2,5.074856937E-2,5.530879337E-2
4.248234267E1,7.204643112E-2,-5.495922245E-2,1.910033923E-1,2.114083732E-1
4.249235467E1,9.051628701E-2,-3.123158678E-2,1.454483199E-1,1.741373710E-1
4.250236667E1,1.680417419E-1,2.003124520E-2,1.651756561E-1,2.364789106E-1
4.251237967E1,2.070550226E-1,7.561999351E-2,1.365506119E-1,2.592995090E-1
4.252239167E1,1.444471304E-1,7.512838885E-2,1.044686937E-1,1.934501390E-1
4.253240367E1,1.274282976E-1,2.865866572E-2,-6.523621559E-2,1.459967602E-1
4.254241567E1,-7.306494299E-2,5.555329956E-2,-1.731366402E-1,1.959616064E-1
4.255242867E1,-3.604000803E-2,3.785699375E-2,-2.001589626E-1,2.068710818E-1
4.256244067E1,1.525999032E-2,-3.373258710E-2,-2.041134346E-1,2.074440862E-1
4.257245267E1,6.700605813E-2,-5.525187559E-2,-1.931159914E-1,2.117459981E-1
4.258246467E1,7.449330814E-2,-4.698610537E-2,-1.460026360E-1,1.705101662E-1
4.259247767E1,5.779764365E-2,-4.872294769E-2,-7.578400791E-2,1.070406890E-1
4.260248967E1,4.731091820E-2,-5.674167305E-2,-3.911787271E-2,8.359514583E-2
4.261250167E1,4.144528382E-2,-6.158857629E-2,-3.239942193E-3,7.430586454E-2
4.262251467E1,2.072604060E-2,-5.123900458E-2,-5.160752535E-3,5.551250054E-2
4.263252667E1,2.873380244E-2,-1.246377870E-2,2.733924150E-2,4.157416636E-2
4.264253867E1,5.246765077E-2,3.189699993E-2,2.580727100E-2,6.660546688E-2
4.265255067E1,2.137117121E-2,6.688856564E-2,-1.961156130E-2,7.290693046E-2
4.266256367E1,1.411371678E-3,6.074241109E-2,-5.690159440E-2,8.324316140E-2
4.267257567E1,-3.117296845E-4,4.438058607E-2,-8.015538633E-2,9.162215645E-2
4.268258767E1,4.306766689E-3,7.801939845E-3,-1.177997607E-1,1.181363709E-1
4.269260067E1,8.021064252E-3,-3.580315925E-2,-1.525164342E-1,1.568676716E-1
4.270261267E1,2.166152202E-2,-4.123047173E-2,-1.972634214E-1,2.026870266E-1
4.271262467E1,5.723057337E-2,-4.229459189E-2,-2.045385271E-1,2.165644941E-1
4.272263667E1,8.897269517E-2,-3.272248060E-2,-2.275245166E-1,2.464838876E-1
4.273264967E1,5.529861677E-2,-8.849833980E-3,-2.220684797E-1,2.290211043E-1
4.274266167E1,2.651050832E-2,1.074601293E-2,-1.731366402E-1,1.754838455E-1
4.275267367E1,9.054230712E-3,1.260528132E-2,-1.137394542E-1,1.147934477E-1
4.276268667E1,1.456676636E-2,-7.485166937E-3,-5.370959938E-2,5.615104159E-2
4.277269867E1,9.281212315E-3,1.928630993E-3,-3.539670467E-2,3.664406120E-2
4.278271067E1,1.610122193E-2,2.629302844E-2,-8.507698774E-4,3.084309488E-2
4.279272267E1,1.557526488E-2,1.944674291E-2,-6.355923414E-3,2.571307932E-2
4.280273567E1,-7.912744582E-3,-9.586729333E-3,-2.496585667E-2,2.788926147E-2
4.281274767E1,-1.134889740E-2,-1.802243426E-2,-3.920908928E-2,4.462015566E-2
4.282275967E1,-2.296186969E-2,-2.259159476E-2,-6.345573843E-2,7.116360272E-2
4.283277167E1,-2.096175648E-2,-2.058073729E-3,-6.564025819E-2,6.893674200E-2
4.284278467E1,4.283926003E-3,-9.678603709E-3,-4.980073571E-2,5.091306973E-2
4.285279667E1,2.631261662E-2,-1.096206754E-3,-8.682296634E-2,9.072917362E-2
4.286280867E1,3.251004394E-2,9.209583923E-3,-1.549816203E-1,1.586222621E-1
4.287282167E1,2.569295794E-2,2.028355256E-2,-2.035924476E-1,2.062072630E-1
4.288283367E1,6.047767840E-2,4.870642930E-2,-2.210709447E-1,2.343122456E-1
4.289284567E1,9.250404797E-2,5.139570996E-2,-2.001110154E-1,2.263690270E-1
4.290285767E1,7.685192876E-2,3.266298518E-2,-1.690061671E-1,1.885104084E-1
4.291287067E1,5.791922919E-2,1.902194269E-2,-6.608581603E-2,8.990999107E-2
4.292288267E1,1.562675692E-2,1.484169513E-2,2.900803685E-3,2.174594464E-2
4.293289467E1,-6.218440756E-2,-3.078193590E-3,7.808371782E-3,6.274827878E-2
4.294290767E1,3.832133576E-2,-3.485481396E-2,1.019245702E-1,1.143328511E-1
4.295291967E1,1.500720057E-1,-7.147417143E-2,3.352325678E-2,1.695699644E-1
4.296293167E1,-5.398138527E-2,2.546001948E-2,-1.280797505E-1,1.413033087E-1
4.297294367E1,-1.141069517E-1,1.241193583E-1,-8.623356700E-2,1.893732811E-1
4.298295667E1,-8.075918444E-2,7.861800715E-2,-4.081999719E-2,1.198712188E-1
4.299296867E1,-2.706058513E-2,-5.795029253E-3,-4.478674829E-2,5.264703652E-2
4.300298067E1,-4.470634907E-3,-5.748046875E-2,1.122431517E-2,5.873649730E-2
4.301299267E1,3.350454569E-4,-8.296643525E-2,6.952163994E-2,1.082441687E-1
4.302300567E1,1.199991178E-2,-6.913111903E-2,6.692898452E-2,9.696699681E-2
4.303301767E1,-9.690115415E-3,-2.832683623E-2,-8.289597631E-3,3.106485822E-2
4.304302967E1,-7.275679473E-2,1.956770718E-3,-1.471972221E-1,1.642084113E-1
4.305304267E1,-8.872382306E-2,4.459949121E-2,-2.840419489E-1,3.009000833E-1
4.306305467E1,-8.662500154E-2,5.205235228E-2,-3.363780373E-1,3.512314369E-1
4.307306667E1,-1.856246118E-2,5.805978164E-2,-2.891798973E-1,2.955342894E-1
4.308307867E1,6.828334585E-2,4.031172797E-2,-1.683056706E-1,1.860495888E-1
4.309309167E1,1.191305870E-1,-1.402220786E-2,-5.128885210E-2,1.304579067E-1
4.310310367E1,8.533733502E-2,-2.202653445E-2,8.569094539E-3,8.854975070E-2
4.311311567E1,5.266992789E-2,-2.505904667E-2,-2.709482789E-2,6.431334871E-2
4.312312867E1,1.636288483E-2,-9.902917519E-3,-6.526545167E-2,6.801022686E-2
4.313314067E1,-8.384651430E-3,-2.552601993E-3,-8.371224761E-2,8.416981975E-2
4.314315267E1,1.754676327E-2,-1.893766969E-4,-6.019357681E-2,6.269921414E-2
4.315316467E1,4.353719831E-2,3.285923235E-2,-3.462194860E-2,6.460569721E-2
4.316317767E1,1.833898790E-2,7.574833989E-2,-1.047587156E-2,7.863760779E-2
4.317318967E1,8.151457161E-3,8.085018173E-2,-3.933305025E-2,9.027893986E-2
4.318320167E1,1.236697074E-2,2.969778903E-2,-7.215288699E-2,7.899961860E-2
4.319321467E1,2.396868713E-2,1.619919933E-2,-1.081711507E-1,1.119728086E-1
4.320322721E1,4.744847395E-2,2.535783939E-2,-8.896070838E-2,1.039633846E-1
4.321323921E1,4.832921080E-2,4.525759533E-2,-1.080606383E-1,1.267322536E-1
4.322325121E1,3.370035432E-2,3.831709653E-2,-9.450913131E-2,1.074052590E-1
4.323326421E1,3.332510926E-3,1.385614693E-2,-4.498496890E-2,4.718840815E-2
4.324327621E1,-1.915310305E-2,-1.563362740E-2,3.884422302E-2,4.604481865E-2
4.325328821E1,-1.916914634E-2,-4.269973084E-2,7.044608474E-2,8.457762139E-2
4.326330021E1,-3.028916180E-2,-3.917232491E-2,5.041644752E-2,7.066627585E-2
4.327331321E1,-5.673648365E-2,-8.395359144E-3,-2.721177220E-2,6.348221151E-2
4.328332521E1,-9.652495891E-2,2.011486039E-2,-1.169139075E-1,1.529396517E-1
4.329333721E1,-8.271376245E-2,3.176368341E-2,-1.899970865E-1,2.096411004E-1
4.330335021E1,-4.795659699E-2,2.272374183E-2,-1.933931494E-1,2.005420501E-1
4.331336221E1,-3.626052115E-2,2.461575463E-2,-1.645505887E-1,1.702869843E-1
4.332337421E1,-3.811306525E-2,3.127536781E-2,-1.293415797E-1,1.384196468E-1
4.333338621E1,-3.600035660E-2,2.174250595E-2,-9.595046997E-2,1.047628509E-1
4.334339921E1,-3.620354734E-2,-7.556429878E-3,-8.857245326E-2,9.598372752E-2
4.335341121E1,-3.346752550E-2,-1.631731309E-2,-7.137930036E-2,8.050673568E-2
4.336342321E1,1.992698204E-2,1.289303742E-2,-4.856054127E-2,5.405035796E-2
4.337343521E1,2.891353123E-2,2.794004291E-2,-2.730649710E-2,4.860332365E-2
4.338344821E1,-1.685905762E-2,3.142483726E-2,7.895495296E-3,3.652515663E-2
4.339346021E1,-5.091810208E-2,1.285663851E-2,1.791879237E-2,5.548900245E-2
4.340347221E1,-5.571943358E-2,-1.670308314E-2,-1.149738014E-2,5.929450240E-2
4.341348521E1,-4.724404067E-2,-1.603905872E-2,-7.993553102E-2,9.422812692E-2
4.342349721E1,-5.560303744E-2,-1.353915475E-2,-1.601511437E-1,1.700687958E-1
4.343350921E1,-5.148575708E-2,1.803120509E-2,-1.664047408E-1,1.751183751E-1
4.344352121E1,-5.773814823E-2,2.058673069E-2,-1.424603927E-1,1.550885900E-1
4.345353421E1,-4.017958090E-2,-1.262859710E-2,-8.104299366E-2,9.133371233E-2
4.346354621E1,-4.880594160E-2,-3.616619825E-2,-6.277804613E-2,8.735614980E-2
4.347355821E1,-7.819700763E-2,-3.417112827E-2,-8.904841661E-2,1.233371741E-1
4.348357121E1,-8.239779353E-2,-2.274713069E-2,-1.029343843E-1,1.337995359E-1
4.349358321E1,-5.376595192E-2,4.731128365E-4,-1.075373125E-1,1.202300919E-1
4.350359521E1,-2.581618801E-3,2.501109950E-2,-1.122624475E-1,1.150438046E-1
4.351360721E1,1.491156936E-2,2.948297694E-2,-1.161947000E-1,1.208007001E-1
4.352362021E1,2.465942603E-2,7.565244555E-2,-7.356265068E-2,1.083644009E-1
4.353363221E1,6.068605855E-3,8.791610330E-2,8.918173313E-3,8.857540862E-2
4.354364421E1,-1.041929975E-2,6.674201980E-2,5.118535638E-2,8.475257944E-2
4.355365621E1,-1.869427934E-2,2.992678061E-2,4.918034613E-2,6.052928815E-2
4.356366921E1,-1.672000352E-2,9.136712998E-3,-1.958992660E-2,2.732770145E-2
4.357368121E1,-2.740341470E-2,1.530304044E-2,-9.140893757E-2,9.664742134E-2
4.358369321E1,-2.279043663E-2,3.353685156E-2,-1.245258129E-1,1.309610724E-1
4.359370621E1,-2.282672592E-2,3.362887211E-2,-1.410751873E-1,1.468133813E-1
4.360371821E1,-6.457226425E-2,3.052845910E-2,-1.220103407E-1,1.413792324E-1
4.361373021E1,-6.010926727E-2,-1.273779385E-2,-1.299151915E-1,1.437126730E-1
4.362374221E1,-6.675930563E-2,-5.614942320E-2,-1.587980980E-1,1.811805689E-1
4.363375521E1,-7.839541096E-2,-1.026687746E-1,-1.195907629E-1,1.760359858E-1
4.364376721E1,-6.199028000E-2,-1.049566439E-1,-5.432823479E-2,1.334550449E-1
4.365377921E1,-5.357748885E-2,-6.462423138E-2,-3.837527633E-3,8.403311973E-2
4.366379221E1,-4.392932720E-2,-3.757354997E-2,1.256508172E-2,5.915605400E-2
4.367380421E1,-6.674015600E-2,-2.966877222E-3,-3.765899241E-2,7.668931147E-2
4.368381621E1,-8.630402595E-2,3.480379701E-2,-1.657744110E-1,1.901074552E-1
4.369382821E1,-6.733185768E-2,4.404992603E-2,-2.740344393E-1,2.856026067E-1
4.370384121E1,-5.501060486E-2,4.572902709E-2,-2.867895555E-1,2.955766563E-1
4.371385321E1,4.513794668E-3,3.570039444E-2,-1.648797870E-1,1.687608860E-1
4.372386521E1,6.704556338E-2,1.276827246E-2,-5.541406274E-3,6.847513078E-2
4.373387721E1,6.808695249E-2,-1.503794231E-2,6.920179725E-2,9.823879860E-2
4.374389021E1,1.346186187E-2,-3.802583210E-2,6.699798167E-2,7.820431689E-2
4.375390221E1,1.633712053E-3,-4.699743435E-2,-1.033203006E-3,4.703716997E-2
4.376391421E1,-1.065881632E-2,-5.094021186E-2,-1.004680288E-1,1.131474275E-1
4.377392721E1,2.648741182E-2,-1.791294515E-2,-1.670637220E-1,1.700962780E-1
4.378393921E1,3.441265482E-2,9.669540524E-3,-1.811689603E-1,1.846616447E-1
4.379395121E1,4.159212202E-2,4.344152324E-2,-1.689237213E-1,1.793106081E-1
4.380396321E1,6.938945632E-2,2.470156252E-2,-1.441098922E-1,1.618416661E-1
4.381397621E1,3.945405107E-2,-9.866153151E-3,-1.336784595E-1,1.397279273E-1
4.382398821E1,-2.480418116E-2,-3.842066534E-2,-1.492782462E-1,1.561261980E-1
4.383400021E1,-5.672467958E-2,-5.297138840E-2,-1.360459971E-1,1.566274899E-1
4.384401221E1,-4.993514858E-2,-6.666264385E-2,-1.273903638E-1,1.522029301E-1
4.385402521E1,-3.204274178E-3,-7.331246294E-2,-1.065725219E-1,1.293935355E-1
4.386403721E1,5.045957074E-2,-4.624402061E-2,-9.953598261E-2,1.207977216E-1
